"Area","Year","Item","Unit","Value","per_sqkm","land_cover_percent","Continent"
"Angola",2018,"Wood fuel","m3",4773161,3.82863640009625,54.317401139007,"Africa"
"Angola",2007,"Wood fuel","m3",3740700,3.00048127055426,59.2148736664795,"Africa"
"Angola",2009,"Pulp for paper","tonnes",0,0,58.3244252827465,"Africa"
"Angola",1999,"Pulp for paper","tonnes",0,0,62.4561057190984,"Africa"
"Angola",1999,"Roundwood","m3",4166998,3.34242239512312,62.4561057190984,"Africa"
"Angola",1999,"Wood fuel","m3",3071098,2.46338172776129,62.4561057190984,"Africa"
"Angola",2009,"Wood fuel","m3",3917258,3.14210154808695,58.3244252827465,"Africa"
"Angola",2010,"Roundwood","m3",5136338,4.11994706023903,57.8792010908799,"Africa"
"Angola",2003,"Roundwood","m3",4498202,3.6080869495468,60.9957704339456,"Africa"
"Angola",2004,"Pulp for paper","tonnes",0,0,60.5505462420791,"Africa"
"Angola",1997,"Pulp for paper","tonnes",0,0,62.7054311382049,"Africa"
"Angola",1997,"Wood pulp","tonnes",0,0,62.7054311382049,"Africa"
"Angola",2008,"Roundwood","m3",4923638,3.94933664875271,58.769649474613,"Africa"
"Angola",2011,"Wood fuel","m3",4100538,3.28911366006257,57.4339760968958,"Africa"
"Angola",2008,"Pulp for paper","tonnes",0,0,58.769649474613,"Africa"
"Angola",2008,"Wood pulp","tonnes",0,0,58.769649474613,"Africa"
"Angola",2005,"Wood pulp","tonnes",0,0,60.1053220502125,"Africa"
"Angola",2005,"Roundwood","m3",4669664,3.74561963583861,60.1053220502125,"Africa"
"Angola",2016,"Roundwood","m3",5803131,4.65479345472046,55.2078511269752,"Africa"
"Angola",2016,"Wood fuel","m3",4583131,3.67620999438518,55.2078511269752,"Africa"
"Angola",2016,"Pulp for paper","tonnes",0,0,55.2078511269752,"Africa"
"Angola",2006,"Wood pulp","tonnes",0,0,59.660097858346,"Africa"
"Angola",2006,"Pulp for paper","tonnes",0,0,59.660097858346,"Africa"
"Angola",2017,"Wood fuel","m3",4676932,3.75144942648592,54.7626261329911,"Africa"
"Angola",1997,"Roundwood","m3",3934819,3.15618753509264,62.7054311382049,"Africa"
"Angola",2018,"Roundwood","m3",6023161,4.8312833881447,54.317401139007,"Africa"
"Angola",1998,"Wood pulp","tonnes",0,0,62.5807684286516,"Africa"
"Angola",2018,"Pulp for paper","tonnes",0,0,54.317401139007,"Africa"
"Angola",1991,"Roundwood","m3",3281874,2.63244886500361,63.4534073955242,"Africa"
"Angola",1998,"Roundwood","m3",4046239,3.24555947701933,62.5807684286516,"Africa"
"Angola",1992,"Wood fuel","m3",2483879,1.99236303842143,63.328744685971,"Africa"
"Angola",2018,"Wood pulp","tonnes",0,0,54.317401139007,"Africa"
"Angola",2019,"Roundwood","m3",6121886,4.91047244726077,53.8721761450229,"Africa"
"Angola",1999,"Wood pulp","tonnes",0,0,62.4561057190984,"Africa"
"Angola",2000,"Wood pulp","tonnes",0,0,62.3314430095452,"Africa"
"Angola",2000,"Roundwood","m3",4259117,3.41631266543675,62.3314430095452,"Africa"
"Angola",2010,"Pulp for paper","tonnes",0,0,57.8792010908799,"Africa"
"Angola",2010,"Wood fuel","m3",4009338,3.21596053581455,57.8792010908799,"Africa"
"Angola",2004,"Wood pulp","tonnes",0,0,60.5505462420791,"Africa"
"Angola",2011,"Wood pulp","tonnes",0,0,57.4339760968958,"Africa"
"Angola",1998,"Wood fuel","m3",2982339,2.39218657255154,62.5807684286516,"Africa"
"Angola",1998,"Pulp for paper","tonnes",0,0,62.5807684286516,"Africa"
"Angola",2002,"Pulp for paper","tonnes",0,0,61.4409946258121,"Africa"
"Angola",2005,"Pulp for paper","tonnes",0,0,60.1053220502125,"Africa"
"Angola",1992,"Roundwood","m3",3380879,2.711862517045,63.328744685971,"Africa"
"Angola",1992,"Pulp for paper","tonnes",0,0,63.328744685971,"Africa"
"Angola",1992,"Wood pulp","tonnes",0,0,63.328744685971,"Africa"
"Angola",1993,"Roundwood","m3",3671559,2.94502205823374,63.2040819764177,"Africa"
"Angola",1993,"Wood fuel","m3",2744559,2.20145905189701,63.2040819764177,"Africa"
"Angola",1993,"Pulp for paper","tonnes",0,0,63.2040819764177,"Africa"
"Angola",2004,"Wood fuel","m3",3486773,2.79680195716692,60.5505462420791,"Africa"
"Angola",2000,"Wood fuel","m3",3163217,2.53727199807492,62.3314430095452,"Africa"
"Angola",2004,"Roundwood","m3",4582673,3.67584262452876,60.5505462420791,"Africa"
"Angola",2001,"Wood fuel","m3",3240601,2.59934306569343,61.8862188176787,"Africa"
"Angola",2001,"Pulp for paper","tonnes",0,0,61.8862188176787,"Africa"
"Angola",2005,"Wood fuel","m3",3573764,2.86657896847678,60.1053220502125,"Africa"
"Angola",2012,"Roundwood","m3",5335293,4.27953236544477,56.9887511029117,"Africa"
"Angola",2015,"Roundwood","m3",5704689,4.57583139488249,55.6530761209593,"Africa"
"Angola",1995,"Roundwood","m3",3779166,3.03133552578808,62.9547565573113,"Africa"
"Angola",1995,"Wood fuel","m3",2810266,2.25416379241197,62.9547565573113,"Africa"
"Angola",1996,"Pulp for paper","tonnes",0,0,62.8300938477581,"Africa"
"Angola",2016,"Wood pulp","tonnes",0,0,55.2078511269752,"Africa"
"Angola",2017,"Wood pulp","tonnes",0,0,54.7626261329911,"Africa"
"Angola",1996,"Roundwood","m3",3839807,3.07997673858988,62.8300938477581,"Africa"
"Angola",2013,"Pulp for paper","tonnes",0,0,56.5435261089276,"Africa"
"Angola",2001,"Wood pulp","tonnes",0,0,61.8862188176787,"Africa"
"Angola",2001,"Roundwood","m3",4336501,3.47838373305527,61.8862188176787,"Africa"
"Angola",2011,"Pulp for paper","tonnes",0,0,57.4339760968958,"Africa"
"Angola",2011,"Roundwood","m3",5234538,4.19871500762012,57.4339760968958,"Africa"
"Angola",2015,"Pulp for paper","tonnes",0,0,55.6530761209593,"Africa"
"Angola",2002,"Roundwood","m3",4416171,3.54228844148552,61.4409946258121,"Africa"
"Angola",2002,"Wood fuel","m3",3320271,2.66324777412369,61.4409946258121,"Africa"
"Angola",2002,"Wood pulp","tonnes",0,0,61.4409946258121,"Africa"
"Angola",2003,"Wood fuel","m3",3402302,2.72904628218497,60.9957704339456,"Africa"
"Angola",2003,"Pulp for paper","tonnes",0,0,60.9957704339456,"Africa"
"Angola",2003,"Wood pulp","tonnes",0,0,60.9957704339456,"Africa"
"Angola",2000,"Pulp for paper","tonnes",0,0,62.3314430095452,"Africa"
"Angola",1994,"Wood pulp","tonnes",0,0,63.0794192668645,"Africa"
"Angola",1993,"Wood pulp","tonnes",0,0,63.2040819764177,"Africa"
"Angola",1994,"Roundwood","m3",3748763,3.00694874468597,63.0794192668645,"Africa"
"Angola",1994,"Pulp for paper","tonnes",0,0,63.0794192668645,"Africa"
"Angola",2012,"Wood pulp","tonnes",0,0,56.9887511029117,"Africa"
"Angola",1991,"Pulp for paper","tonnes",0,0,63.4534073955242,"Africa"
"Angola",2015,"Wood pulp","tonnes",0,0,55.6530761209593,"Africa"
"Angola",1995,"Wood pulp","tonnes",0,0,62.9547565573113,"Africa"
"Angola",2013,"Wood fuel","m3",4290681,3.44163070506136,56.5435261089276,"Africa"
"Angola",2012,"Pulp for paper","tonnes",0,0,56.9887511029117,"Africa"
"Angola",2012,"Wood fuel","m3",4194293,3.36431619475415,56.9887511029117,"Africa"
"Angola",1996,"Wood fuel","m3",2839907,2.27793935991016,62.8300938477581,"Africa"
"Angola",2010,"Wood pulp","tonnes",0,0,57.8792010908799,"Africa"
"Angola",1991,"Wood fuel","m3",2412874,1.93540867891233,63.4534073955242,"Africa"
"Angola",1990,"Wood fuel","m3",2342007,1.87856501163071,63.5780701050774,"Africa"
"Angola",1990,"Roundwood","m3",3185007,2.55475014037058,63.5780701050774,"Africa"
"Angola",1995,"Pulp for paper","tonnes",0,0,62.9547565573113,"Africa"
"Angola",2020,"Pulp for paper","tonnes",0,0,53.4269511510388,"Africa"
"Angola",2014,"Roundwood","m3",5554785,4.45559075960536,56.0983011149434,"Africa"
"Angola",1991,"Wood pulp","tonnes",0,0,63.4534073955242,"Africa"
"Angola",2013,"Roundwood","m3",5441681,4.36486805165637,56.5435261089276,"Africa"
"Angola",1996,"Wood pulp","tonnes",0,0,62.8300938477581,"Africa"
"Angola",2014,"Pulp for paper","tonnes",0,0,56.0983011149434,"Africa"
"Angola",1990,"Wood pulp","tonnes",0,0,63.5780701050774,"Africa"
"Angola",2014,"Wood fuel","m3",4389785,3.5211237667442,56.0983011149434,"Africa"
"Angola",2014,"Wood pulp","tonnes",0,0,56.0983011149434,"Africa"
"Angola",2013,"Wood pulp","tonnes",0,0,56.5435261089276,"Africa"
"Angola",1990,"Pulp for paper","tonnes",0,0,63.5780701050774,"Africa"
"Angola",1994,"Wood fuel","m3",2790763,2.23852009304564,63.0794192668645,"Africa"
"Angola",2020,"Wood fuel","m3",4871886,3.90782545921232,53.4269511510388,"Africa"
"Angola",2019,"Wood fuel","m3",4871886,3.90782545921232,53.8721761450229,"Africa"
"Angola",2020,"Wood pulp","tonnes",0,0,53.4269511510388,"Africa"
"Angola",2019,"Pulp for paper","tonnes",0,0,53.8721761450229,"Africa"
"Angola",2020,"Roundwood","m3",6121886,4.91047244726077,53.4269511510388,"Africa"
"Angola",2015,"Wood fuel","m3",4491689,3.60286275768028,55.6530761209593,"Africa"
"Angola",2019,"Wood pulp","tonnes",0,0,53.8721761450229,"Africa"
"Argentina",2009,"Wood fuel","m3",4267153,1.55923871538245,11.1559584753845,"South America"
"Argentina",2017,"Pulp for paper","tonnes",812000,0.296708797854342,10.55559818613,"South America"
"Argentina",2016,"Pulp for paper","tonnes",815000,0.29780501262474,10.5938926221092,"South America"
"Argentina",2006,"Wood pulp","tonnes",794000,0.290131509231955,11.5028008287384,"South America"
"Argentina",2005,"Pulp for paper","tonnes",937000,0.342384413287585,11.618414946523,"South America"
"Argentina",2009,"Roundwood","m3",14089211,5.14826706715046,11.1559584753845,"South America"
"Argentina",2008,"Wood pulp","tonnes",860000,0.314248234180707,11.2715725931691,"South America"
"Argentina",2005,"Wood pulp","tonnes",755000,0.275880717216784,11.618414946523,"South America"
"Argentina",2006,"Roundwood","m3",14027118,5.12557797923769,11.5028008287384,"South America"
"Argentina",2006,"Pulp for paper","tonnes",925000,0.337999554205993,11.5028008287384,"South America"
"Argentina",2016,"Wood pulp","tonnes",696000,0.254321826732293,10.5938926221092,"South America"
"Argentina",1998,"Roundwood","m3",12304750,4.49621623201751,12.3299314134959,"South America"
"Argentina",1997,"Pulp for paper","tonnes",913000,0.333614695124402,12.3966543525207,"South America"
"Argentina",1997,"Wood fuel","m3",3977727,1.4534810300034,12.3966543525207,"South America"
"Argentina",2008,"Wood fuel","m3",4362429,1.59405303487059,11.2715725931691,"South America"
"Argentina",2004,"Wood pulp","tonnes",874000,0.319363903109231,11.7340290643076,"South America"
"Argentina",2002,"Wood fuel","m3",2798112,1.02244390120912,11.9652572998769,"South America"
"Argentina",2002,"Roundwood","m3",11545389,4.21874198392949,11.9652572998769,"South America"
"Argentina",1998,"Pulp for paper","tonnes",724000,0.26455316458934,12.3299314134959,"South America"
"Argentina",1998,"Wood pulp","tonnes",616000,0.225089432855018,12.3299314134959,"South America"
"Argentina",2007,"Pulp for paper","tonnes",941000,0.343846032981448,11.3871867109537,"South America"
"Argentina",2008,"Roundwood","m3",13119301,4.79385717783161,11.2715725931691,"South America"
"Argentina",2016,"Roundwood","m3",16979000,6.20421019552817,10.5938926221092,"South America"
"Argentina",2006,"Wood fuel","m3",4383078,1.60159828113524,11.5028008287384,"South America"
"Argentina",2007,"Roundwood","m3",13658208,4.99077644892187,11.3871867109537,"South America"
"Argentina",2004,"Roundwood","m3",15003911,5.48250295064476,11.7340290643076,"South America"
"Argentina",2014,"Wood pulp","tonnes",778000,0.2842850304565,10.7138185179907,"South America"
"Argentina",2014,"Roundwood","m3",15033332,5.49325352889805,10.7138185179907,"South America"
"Argentina",2014,"Pulp for paper","tonnes",925000,0.337999554205993,10.7138185179907,"South America"
"Argentina",2005,"Roundwood","m3",14337344,5.23893608702484,11.618414946523,"South America"
"Argentina",2005,"Wood fuel","m3",4380125,1.60051924039625,11.618414946523,"South America"
"Argentina",2016,"Wood fuel","m3",4297000,1.57014495613314,10.5938926221092,"South America"
"Argentina",1996,"Wood fuel","m3",3874679,1.41582678345008,12.4633772915456,"South America"
"Argentina",2017,"Roundwood","m3",17884109,6.53494148040151,10.55559818613,"South America"
"Argentina",2007,"Wood fuel","m3",4293650,1.56892084963953,11.3871867109537,"South America"
"Argentina",2007,"Wood pulp","tonnes",684000,0.249936967650702,11.3871867109537,"South America"
"Argentina",2008,"Pulp for paper","tonnes",999000,0.365039518542473,11.2715725931691,"South America"
"Argentina",2004,"Pulp for paper","tonnes",992000,0.362481684078211,11.7340290643076,"South America"
"Argentina",1997,"Roundwood","m3",11514314,4.20738702593279,12.3966543525207,"South America"
"Argentina",2018,"Roundwood","m3",17884109,6.53494148040151,10.5173037501507,"South America"
"Argentina",2018,"Pulp for paper","tonnes",852000,0.31132499479298,10.5173037501507,"South America"
"Argentina",2018,"Wood pulp","tonnes",723000,0.264187759665874,10.5173037501507,"South America"
"Argentina",2019,"Pulp for paper","tonnes",790000,0.288669889538092,10.4790093141715,"South America"
"Argentina",2019,"Wood pulp","tonnes",660000,0.24116724948752,10.4790093141715,"South America"
"Argentina",2009,"Pulp for paper","tonnes",931000,0.340191983746789,11.1559584753845,"South America"
"Argentina",1995,"Roundwood","m3",11584529,4.23304393263395,12.5301002305705,"South America"
"Argentina",2015,"Wood pulp","tonnes",731000,0.267110999053601,10.6321870580884,"South America"
"Argentina",2017,"Wood fuel","m3",4072039,1.48794309914532,10.55559818613,"South America"
"Argentina",2017,"Wood pulp","tonnes",688000,0.251398587344566,10.55559818613,"South America"
"Argentina",2018,"Wood fuel","m3",4072039,1.48794309914532,10.5173037501507,"South America"
"Argentina",1997,"Wood pulp","tonnes",789000,0.288304484614626,12.3966543525207,"South America"
"Argentina",1990,"Pulp for paper","tonnes",722000,0.263822354742408,12.8637149256949,"South America"
"Argentina",1991,"Wood pulp","tonnes",579000,0.211569450686779,12.79699198667,"South America"
"Argentina",1991,"Roundwood","m3",10407976,3.80312567371533,12.79699198667,"South America"
"Argentina",1991,"Wood fuel","m3",3240051,1.18393058768074,12.79699198667,"South America"
"Argentina",1991,"Pulp for paper","tonnes",657000,0.240071034717122,12.79699198667,"South America"
"Argentina",1992,"Pulp for paper","tonnes",703700,0.257135444642981,12.7302690476451,"South America"
"Argentina",1992,"Wood fuel","m3",3908746,1.42827503297779,12.7302690476451,"South America"
"Argentina",2002,"Wood pulp","tonnes",722000,0.263822354742408,11.9652572998769,"South America"
"Argentina",2003,"Roundwood","m3",13018128,4.75688806550979,11.8496431820922,"South America"
"Argentina",1996,"Wood pulp","tonnes",625000,0.228378077166212,12.4633772915456,"South America"
"Argentina",1996,"Roundwood","m3",11494697,4.20021887754916,12.4633772915456,"South America"
"Argentina",1990,"Wood pulp","tonnes",605000,0.221069978696893,12.8637149256949,"South America"
"Argentina",2000,"Roundwood","m3",10703792,3.91121829655533,12.1964855354461,"South America"
"Argentina",2004,"Wood fuel","m3",5594013,2.04407989213247,11.7340290643076,"South America"
"Argentina",2013,"Roundwood","m3",18261000,6.67265930741151,10.795449977893,"South America"
"Argentina",1994,"Wood fuel","m3",4448173,1.62538431462826,12.5968231695954,"South America"
"Argentina",1994,"Roundwood","m3",10774685,3.9371229477946,12.5968231695954,"South America"
"Argentina",1994,"Pulp for paper","tonnes",745000,0.272226667982124,12.5968231695954,"South America"
"Argentina",2014,"Wood fuel","m3",4092800,1.49552927076139,10.7138185179907,"South America"
"Argentina",2015,"Roundwood","m3",16221000,5.92723326354099,10.6321870580884,"South America"
"Argentina",2015,"Pulp for paper","tonnes",867000,0.316806068644969,10.6321870580884,"South America"
"Argentina",2015,"Wood fuel","m3",4451000,1.62641731434689,10.6321870580884,"South America"
"Argentina",2003,"Wood pulp","tonnes",782000,0.285746650150364,11.8496431820922,"South America"
"Argentina",2003,"Pulp for paper","tonnes",894000,0.326672001578549,11.8496431820922,"South America"
"Argentina",1996,"Pulp for paper","tonnes",753000,0.275149907369852,12.4633772915456,"South America"
"Argentina",2003,"Wood fuel","m3",3589467,1.31160891441851,11.8496431820922,"South America"
"Argentina",2020,"Wood pulp","tonnes",620000,0.226551052548882,10.4407148781923,"South America"
"Argentina",2000,"Wood pulp","tonnes",681000,0.248840752880304,12.1964855354461,"South America"
"Argentina",2000,"Pulp for paper","tonnes",788000,0.28793907969116,12.1964855354461,"South America"
"Argentina",2001,"Wood pulp","tonnes",678000,0.247744538109906,12.0808714176615,"South America"
"Argentina",2001,"Wood fuel","m3",3295933,1.20435014561386,12.0808714176615,"South America"
"Argentina",2001,"Roundwood","m3",9543261,3.48715455532048,12.0808714176615,"South America"
"Argentina",2001,"Pulp for paper","tonnes",785000,0.286842864920762,12.0808714176615,"South America"
"Argentina",1998,"Wood fuel","m3",5176119,1.89137936704559,12.3299314134959,"South America"
"Argentina",2009,"Wood pulp","tonnes",715000,0.261264520278146,11.1559584753845,"South America"
"Argentina",2011,"Wood fuel","m3",4556000,1.66478483131082,10.9587128976976,"South America"
"Argentina",1992,"Roundwood","m3",11710824,4.27919274744308,12.7302690476451,"South America"
"Argentina",1992,"Wood pulp","tonnes",591700,0.216210093214796,12.7302690476451,"South America"
"Argentina",1993,"Pulp for paper","tonnes",727000,0.265649379359737,12.6635461086203,"South America"
"Argentina",2013,"Pulp for paper","tonnes",882000,0.322287142496958,10.795449977893,"South America"
"Argentina",2013,"Wood fuel","m3",4595000,1.67903562332599,10.795449977893,"South America"
"Argentina",1993,"Wood pulp","tonnes",678000,0.247744538109906,12.6635461086203,"South America"
"Argentina",2010,"Pulp for paper","tonnes",947000,0.346038462522244,11.0403443575999,"South America"
"Argentina",2010,"Roundwood","m3",15009546,5.48456200738849,11.0403443575999,"South America"
"Argentina",2010,"Wood pulp","tonnes",711000,0.259802900584282,11.0403443575999,"South America"
"Argentina",1994,"Wood pulp","tonnes",697000,0.254687231655759,12.5968231695954,"South America"
"Argentina",2002,"Pulp for paper","tonnes",829000,0.302920681553263,11.9652572998769,"South America"
"Argentina",2011,"Roundwood","m3",14624000,5.34368160076589,10.9587128976976,"South America"
"Argentina",1995,"Wood pulp","tonnes",657000,0.240071034717122,12.5301002305705,"South America"
"Argentina",1999,"Wood pulp","tonnes",564000,0.206088376834789,12.263208474471,"South America"
"Argentina",1999,"Roundwood","m3",9856602,3.60165089944422,12.263208474471,"South America"
"Argentina",1999,"Pulp for paper","tonnes",665000,0.242994274104849,12.263208474471,"South America"
"Argentina",2000,"Wood fuel","m3",2993381,1.0937961552094,12.1964855354461,"South America"
"Argentina",2020,"Wood fuel","m3",4072039,1.48794309914532,10.4407148781923,"South America"
"Argentina",1990,"Wood fuel","m3",3097050,1.13167731822019,12.8637149256949,"South America"
"Argentina",1990,"Roundwood","m3",10230020,3.73809967515502,12.8637149256949,"South America"
"Argentina",1995,"Wood fuel","m3",3571250,1.30495233292773,12.5301002305705,"South America"
"Argentina",1999,"Wood fuel","m3",3585913,1.31031026532051,12.263208474471,"South America"
"Argentina",2010,"Wood fuel","m3",4374522,1.59847187661007,11.0403443575999,"South America"
"Argentina",1995,"Pulp for paper","tonnes",823000,0.300728252012468,12.5301002305705,"South America"
"Argentina",2012,"Pulp for paper","tonnes",845000,0.308767160328718,10.8770814377953,"South America"
